timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T20:55:11.073845+00:00,,4.618316040039063,1.7346666666666504,0.0,1558,686,287.0,499.0
2026-06-18T20:55:11.172844+00:00,,4.633318786621094,1.8680000000000139,0.0,1568,686,79.0,499.0
2026-06-18T20:55:11.273899+00:00,,4.6459619140625,2.0,0.0,1578,686,46.0,499.0
2026-06-18T20:55:11.373858+00:00,,4.6598779296875,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:11.472833+00:00,,4.666629638671875,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:11.573873+00:00,,4.678124084472656,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:11.672833+00:00,,4.690776062011719,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:11.773818+00:00,,4.7014376831054685,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:11.873498+00:00,,4.713173522949218,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:11.973845+00:00,,4.723063049316407,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:12.074836+00:00,,4.733948669433594,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:12.174854+00:00,,4.743121948242187,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:12.274867+00:00,,4.753218994140625,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:12.373158+00:00,,4.761727905273438,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:12.473900+00:00,,4.7699432373046875,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:12.873048+00:00,,4.778986206054688,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:12.975847+00:00,,4.805991821289062,2.0,0.0,1578,686,538.0,499.0
2026-06-18T20:55:13.075832+00:00,,4.812681274414063,0.0,0.13333333333336364,1426,693,67.0,72.0
2026-06-18T20:55:13.174830+00:00,,4.820044250488281,0.0,0.2666666666667273,1426,701,139.0,85.0
2026-06-18T20:55:13.274878+00:00,,4.826248779296875,0.0,0.4000000000000152,1426,708,538.0,93.0
2026-06-18T20:55:13.374971+00:00,,4.832239685058594,0.0,0.5333333333333788,1426,716,538.0,87.0
2026-06-18T20:55:13.474829+00:00,,4.838833923339844,0.0,0.6666666666666666,1426,723,538.0,90.0
2026-06-18T20:55:13.574861+00:00,,4.844390869140625,0.0,0.8000000000000304,1426,731,538.0,87.0
2026-06-18T20:55:13.675814+00:00,,4.849756164550781,0.0,0.933333333333394,1426,738,538.0,84.0
2026-06-18T20:55:13.784100+00:00,,4.852738647460938,0.0,1.0733333333333424,1426,746,538.0,107.0
2026-06-18T20:55:13.880146+00:00,,4.860638427734375,0.0,1.206666666666706,1426,754,538.0,98.0
2026-06-18T20:55:13.980810+00:00,,4.866116333007812,0.0,1.3399999999999939,1426,761,538.0,85.0
2026-06-18T20:55:14.080825+00:00,,4.870732421875,0.0,1.4733333333333576,1426,769,538.0,97.0
2026-06-18T20:55:14.180816+00:00,,4.873298645019531,0.0,1.6066666666667213,1426,776,538.0,84.0
2026-06-18T20:55:14.280804+00:00,,4.87827880859375,0.0,1.7413333333333867,1426,784,538.0,33.0
2026-06-18T20:55:14.380982+00:00,,4.8824755859375,0.0,1.8746666666666745,1426,791,538.0,111.0
2026-06-18T20:55:14.481809+00:00,,4.887095031738282,0.0,2.0,1426,798,538.0,74.0
2026-06-18T20:55:14.581835+00:00,,4.890988159179687,0.0,2.0,1426,798,538.0,499.0
2026-06-18T20:55:14.681817+00:00,,4.894746704101562,0.0,2.0,1426,798,538.0,499.0
